Time,Exchange,Symbol,LastPrice,BaseVolume,QuoteVolume,BidQty,BidPrice,AskPrice,AskQty
2021-02-19T17:04:42,BITTREX,USD-HIVE,0.30528,30062.10314989,97155.96787427,0,0.3043,0.31127,0
2021-02-19T17:04:42,BITTREX,USDT-HIVE,0.30653,81393.81885738,257337.06030737,0,0.30648,0.30807,0
2021-02-19T17:04:42,BITTREX,USD-ENJ,0.57993,98738.02764355,171002.91801262,0,0.57301,0.57766,0
2021-02-19T17:04:42,BITTREX,BTC-CNTM,0.00002709,0.04768365,1674.99776898,0,0.00002431,0.00002608,0
2021-02-19T17:04:42,BITTREX,USDT-LBC,0.18903,471917.88335776,2523712.38210049,0,0.18725,0.19,0
2021-02-19T17:04:42,BITTREX,USD-ALGO,1.35146,715950.4172376,516610.1502909,0,1.3477,1.35071,0
2021-02-19T17:04:42,BITTREX,USDT-ALGO,1.33592,136120.56759302,98407.67868934,0,1.33403,1.36301,0
2021-02-19T17:04:42,BITTREX,BTC-UBT,0.00002767,50.48041701,1730507.05695166,0,0.00002767,0.00002788,0
2021-02-19T17:04:42,BITTREX,ETH-UBT,0.00077321,657.46687109,753310.14460703,0,0.000761,0.00077321,0
2021-02-19T17:04:42,BITTREX,ETH-CELO,0.00286703,105.1775781,37804.73617583,0,0.00284276,0.00289707,0
2021-02-19T17:04:42,BITTREX,ETH-TRAC,0.00024476,94.71260914,324362.73237389,0,0.00024297,0.00024476,0
2021-02-19T17:04:42,BITTREX,USDT-KDA,0.44041,39088.99244012,91613.68596498,0,0.43993,0.4429,0
2021-02-19T17:04:42,BITTREX,USDT-BTE,3.795,1031.01018434,253.41699428,0,3.823,4.081,0
2021-02-19T17:04:42,BITTREX,USDT-GXC,0.63012,1393.41811556,1913.2074097,0,0.63393,0.88999,0
2021-02-19T17:04:42,BITTREX,BTC-COMP,0.00867321,3.39351391,385.81113069,0,0.00857488,0.00862385,0
2021-02-19T17:04:42,BITTREX,ETH-COMP,0.23985818,166.85396067,695.10837499,0,0.23942827,0.24213329,0
2021-02-19T17:04:42,BITTREX,USD-COMP,468.328,69233.19621529,150.41977463,0,465.483,467.776,0
2021-02-19T17:04:42,BITTREX,USDT-COMP,467.134,342730.92906477,740.12330767,0,466,467.777,0
2021-02-19T17:04:42,BITTREX,ETH-WBTC,27.21842243,1.63661642,0.06086199,0,27.72411629,27.96540043,0
2021-02-19T17:04:42,BITTREX,ETH-DOGE,0.00002812,553.76781846,18505296.9632786,0,0.0000281,0.00002821,0
2021-02-19T17:04:42,BITTREX,BTC-UQC,0.00013849,1.32018722,9463.33018096,0,0.00013497,0.00013783,0
2021-02-19T17:04:42,BITTREX,USDT-UQC,7.599,56706.38103638,7824.96814167,0,7.033,7.589,0
2021-02-19T17:04:42,BITTREX,USD-XLM,0.5064745,1461693.25358043,2915144.93081592,0,0.50640566,0.50733987,0
2021-02-19T17:04:42,BITTREX,EUR-CRO,0.11154,1399934.52233678,13582833.3954126,0,0.10944,0.11199,0
2021-02-19T17:04:42,BITTREX,USD-CRO,0.13339,2050031.68472761,16435139.2960464,0,0.13465,0.13466,0
2021-02-19T17:04:42,BITTREX,BTC-CGT,0.00105258,0.00412283,3.86727186,0,0.00105255,0.00105957,0
2021-02-19T17:04:42,BITTREX,ETH-KSM,0.12000011,10.6952531,89.12709864,0,0.12005997,0.15866534,0
2021-02-19T17:04:42,BITTREX,BTC-OXEN,0.00002,0.60093447,28956.30639353,0,0.00002021,0.0000205,0
2021-02-19T17:04:42,BITTREX,USDT-GST,1.5016,1180.05559931,666.3143132,0,1.50381,1.63347,0
2021-02-19T17:04:42,BITTREX,USDT-BWF,0.01405,80601.82088934,5721109.07307685,0,0.01405,0.01415,0
2021-02-19T17:04:42,BITTREX,BTC-UNI,0.00037356,2.81489961,7054.25030495,0,0.0003701,0.00037346,0
2021-02-19T17:04:42,BITTREX,USD-UNI,20.254,60119.9233313,2926.45233566,0,20.077,20.251,0
2021-02-19T17:04:42,BITTREX,USDT-UNI,20.159,87757.79052614,4269.6951942,0,20.09,20.37,0
2021-02-19T17:04:42,BITTREX,BTC-UPXAU,0.0337445,0.00273025,0.08100846,0,0.0325085,0.03333149,0
2021-02-19T17:04:42,BITTREX,USDT-ETHBULL,9331.706,165309.60538582,17.8317557,0,9320.003,9470.492,0
2021-02-19T17:04:42,BITTREX,USDT-BULL,99818.225,6339.11716334,0.06909438,0,100323.236,101633.355,0
2021-02-19T17:04:42,BITTREX,USD-BULL,98560.678,93644.60006985,1.00570759,0,99448.261,101320.88,0
2021-02-19T17:04:42,BITTREX,USD-BEAR,0.00145,16886.74170955,10434546.8204745,0,0.00148,0.00151,0
2021-02-19T17:04:42,BITTREX,BTC-FIL,0.00074183,1.46723189,1820.988675,0,0.00074208,0.0007865,0
2021-02-19T17:04:42,BITTREX,USD-FIL,40.503,8743.96496263,204.62355923,0,40.503,43.333,0
2021-02-19T17:04:42,BITTREX,USDT-LCS,0.06387,55884.33046194,882164.11431472,0,0.06266,0.06387,0
2021-02-19T17:04:42,BITTREX,BTC-SHR,0.00000068,0.60216558,966729.46084546,0,0.00000068,0.00000071,0
2021-02-19T17:04:42,BITTREX,ETH-UMA,0.01360011,0.48954499,34.65390002,0,0.01310683,0.01351356,0
2021-02-19T17:04:42,BITTREX,USDT-UMA,28.065,3231.88536757,110.03329398,0,25.55,29.876,0
2021-02-19T17:04:42,BITTREX,BTC-AAVE,0.0076832,2.68513005,322.44982177,0,0.00770041,0.00791548,0
2021-02-19T17:04:42,BITTREX,ETH-BAL,0.02212376,1.8040958,78.67619313,0,0.02203098,0.02230775,0
2021-02-19T17:04:42,BITTREX,EUR-BAL,37.466,9.5030823,0.2536455,0,35.22,35.831,0
2021-02-19T17:04:42,BITTREX,USD-BAL,43.055,2262.114195,51.63458434,0,42.561,43.327,0
2021-02-19T17:04:42,BITTREX,BTC-REN,0.00002565,3.55938093,151137.77759471,0,0.00002591,0.00002672,0
2021-02-19T17:04:42,BITTREX,ETH-REN,0.00074095,23.95978438,37078.67673706,0,0.00073096,0.00075129,0
2021-02-19T17:04:42,BITTREX,BTC-RENBTC,0.99583819,0.00265329,0.00266449,0,0.97269337,1.00176926,0
2021-02-19T17:04:42,BITTREX,ETH-RENBTC,26.72761064,0.02670489,0.00099915,0,27.74239899,27.94135138,0
2021-02-19T17:04:42,BITTREX,EUR-RENBTC,42699.97,71.41313782,0.00167244,0,44333.741,44971.153,0
2021-02-19T17:04:42,BITTREX,USD-RENBTC,50000,0,0,0,50000.009,54289.27,0
2021-02-19T17:04:42,BITTREX,BTC-KNC,0.00004011,1.9007526,43966.26358752,0,0.00004015,0.00004087,0
2021-02-19T17:04:42,BITTREX,USD-KNC,2.21699,4826.22508462,2178.38278399,0,2.14838,2.4535,0
2021-02-19T17:04:42,BITTREX,EUR-BAND,14.8,171.35751438,11.529458,0,13.368,16.895,0
2021-02-19T17:04:42,BITTREX,USD-BAND,20.497,9138.72506909,503.45954919,0,17.374,20.492,0
2021-02-19T17:04:42,BITTREX,ETH-YFL,0.15304109,0,0,0,0.15005014,0.25999994,0
2021-02-19T17:04:42,BITTREX,EUR-XLM,0.42546,9475.4523091,22673.33199606,0,0.41459,0.42299,0
2021-02-19T17:04:42,BITTREX,USDT-SG,3.747,8852.44357743,2359.79504032,0,3.537,4.16,0
2021-02-19T17:04:42,BITTREX,USDT-AAPL,130.045,2093.66064749,16.13259093,0,130.01715891,130.48604055,0
2021-02-19T17:04:42,BITTREX,BTC-AMZN,0.0613028,0.2647686,4.29001992,0,0.06100427,0.06146417,0
2021-02-19T17:04:42,BITTREX,USD-AMZN,3336.36,47.51742698,0.01424497,0,3308.401,3321.809,0
2021-02-19T17:04:42,BITTREX,BTC-BABA,0.00490631,0.08882965,18.10051026,0,0.00488193,0.00490771,0
2021-02-19T17:04:42,BITTREX,BTC-BILI,0.00278315,0.00728738,2.61839625,0,0.00277375,0.00279473,0
2021-02-19T17:04:42,BITTREX,USD-BILI,148.273,0,0,0,150.23,151.118,0
2021-02-19T17:04:42,BITTREX,USDT-BNTX,113.59678529,145.81184499,1.29814168,0,114.89770067,115.95939062,0
2021-02-19T17:04:42,BITTREX,BTC-FB,0.00493792,0.00119999,0.2430173,0,0.00483765,0.00486623,0
