Time,Exchange,Symbol,LastPrice,BaseVolume,QuoteVolume,BidQty,BidPrice,AskPrice,AskQty
2021-02-19T17:05:13,BITFINEX,tBTGBTC,0.00050549,3855.41091529,0,8.81877697,0.00050549,0.00050636,1704.47061
2021-02-19T17:05:13,BITFINEX,tQTMUSD,7.2211,11158.59979275,0,1995.11480986,7.1756,7.203,2742.36573424
2021-02-19T17:05:13,BITFINEX,tBATETH,0.00031103,1936.75617452,0,344914.13468414,0.00031739,0.00032099,11016.6707509
2021-02-19T17:05:13,BITFINEX,tTRXETH,0.00003108,3264391.66049422,0,1144600.18922582,0.00003105,0.00003109,1146557.48555167
2021-02-19T17:05:13,BITFINEX,tEDOBTC,0.00003485,6331.42396512,0,13957.69970503,0.00003428,0.00003485,9703.2835649
2021-02-19T17:05:13,BITFINEX,tETPETH,0.00011083,1276.82094052,0,7215.15195775,0.00011101,0.00014289,26922.49956832
2021-02-19T17:05:13,BITFINEX,tZRXUSD,1.525,632998.5632922,0,49941.30930516,1.5251,1.5275,278293.86156727
2021-02-19T17:05:13,BITFINEX,tOMGBTC,0.00011933,48918.07079074,0,956.71556779,0.00011989,0.0001201,104.60764477
2021-02-19T17:05:13,BITFINEX,tZRXETH,0.00078446,13852.68522796,0,45099.71135822,0.00078508,0.00078803,43269.34853265
2021-02-19T17:05:13,BITFINEX,tDATBTC,0.00000208,234222.95150544,0,253281.80734652,0.00000206,0.0000021,158010.46596472
2021-02-19T17:05:13,BITFINEX,tNEOBTC,0.00085927,20589.18294207,0,7135.93318673,0.00085731,0.0008598,16174.25492106
2021-02-19T17:05:13,BITFINEX,tBATUSD,0.61833,426330.57517565,0,121800.24863084,0.61989,0.62244,87428.35743527
2021-02-19T17:05:13,BITFINEX,tOMGETH,0.0033405,15595.0867915,0,17976.66457808,0.0033394,0.0033443,15730.74441268
2021-02-19T17:05:13,BITFINEX,tREPUSD,33.503,259.43933018,0,704.22865389,33.725,34.307,627.78234864
2021-02-19T17:05:13,BITFINEX,tGNTUSD,0.412,603057.07665274,0,9361.47293211,0.41001,0.4898,15255.87853442
2021-02-19T17:05:13,BITFINEX,tEOSUSD,5.1025,5852527.90660294,0,33824.42386541,5.0993,5.1012,49543.33793595
2021-02-19T17:05:13,BITFINEX,tEOSETH,0.0026208,30451.96301282,0,32474.23160581,0.0026229,0.002625,38587.92087767
2021-02-19T17:05:13,BITFINEX,tREPBTC,0.00062501,240.26380689,0,375.68853315,0.00062788,0.00063263,334.9008084
2021-02-19T17:05:13,BITFINEX,tEDOUSD,1.8896,7320.0162071,0,3541.05320026,1.8896,1.9849,7123.84815975
2021-02-19T17:05:13,BITFINEX,tNEOEUR,38.461,597.35024289,0,9766.4816191,38.313,38.37,9986.12680262
2021-02-19T17:05:13,BITFINEX,tETCBTC,0.00028089,11807.68704624,0,27537.67678006,0.00027959,0.00028035,52451.61607399
2021-02-19T17:05:13,BITFINEX,tBTGUSD,27.457,7100.5320635,0,5184.70417522,27.187,27.335,4308.6803874
2021-02-19T17:05:13,BITFINEX,tSANUSD,0.2222,291602.95495468,0,47383.47225291,0.222,0.23197,106984.04445526
2021-02-19T17:05:13,BITFINEX,tNECUSD,0.13333,55070.259459,0,63524.55479282,0.13336,0.14676,37970.79229443
2021-02-19T17:05:13,BITFINEX,tNEOGBP,33.299,138.50610322,0,9566.4816191,33.159,33.209,16587.92588309
2021-02-19T17:05:13,BITFINEX,tEOSGBP,3.696,39600.38678856,0,33286.99184567,3.6366,3.6377,48674.31128388
2021-02-19T17:05:13,BITFINEX,tZECBTC,0.003233,9628.30101021,0,1198.33356222,0.003232,0.003238,482.0518534
2021-02-19T17:05:13,BITFINEX,tEOSJPY,538.65999951,105874.06174461,0,31110.14349018,538.23,538.6,46927.65837398
2021-02-19T17:05:13,BITFINEX,tNEOUSD,46.572,88630.92303413,0,9436.4816191,46.5,46.568,9960.76625651
2021-02-19T17:05:13,BITFINEX,tIOTGBP,1.0604,132387.13974062,0,208719.52140151,1.0589,1.0594,548028.13598444
2021-02-19T17:05:13,BITFINEX,tXRPUSD,0.55467,54786178.5170406,0,322634.2864416,0.55469,0.555,344272.39916103
2021-02-19T17:05:13,BITFINEX,tEOSEUR,4.1991,537659.0715388,0,34175.82386541,4.2015,4.2032,46568.77043461
2021-02-19T17:05:13,BITFINEX,tIOTJPY,156.10999957,164185.25011032,0,208719.43335031,156.78,156.85,337513.32572981
2021-02-19T17:05:13,BITFINEX,tNEOJPY,4931.41920178,98.733457,0,9436.4816191,4909.5,4916.9,14572.92588309
2021-02-19T17:05:13,BITFINEX,tTRXUSD,0.060334,205128997.540244,0,4817393.78568548,0.060377,0.06047,7919580.97230037
